,City,ID,State,height,weight
2835,Regina,5671, SK,6.06,235.0
2836,Newark,5673, NJ,5.1,185.0
2837,Drummondville,5675, QC ,5.11,210.0
2838,Canton,5677, MS,6.02,185.0
2839,San Jose,5679, CA,6.0,245.0
2840,St. Petersburg,5681, FL,6.02,212.0
2841,Trelawny,5683, JM,6.03,255.0
2843,Goldsbro,5687, NC,6.02,221.0
2844,Miami,5689, FL,6.04,205.0
2846,Miami,5693, FL,6.02,240.0
2847,Miami,5695, FL,5.11,205.0
2848,Houston,5697, TX,6.01,198.0
2849,Youngstown,5699, OH,6.03,208.0
2850,Long Beach,5701, CA,5.06,196.0
2851,Naples,5703, FL,6.0,240.0
2852,Jasper,5705, TX,6.04,319.0
2853,Newport News,5707, VA,6.06,295.0
2854,Lake Charles,5709, LA,6.0,187.0
2855,Dallas,5711, TX,6.04,255.0
2856,Killeen,5713, TX,6.01,212.0
2857,Abilene,5715, TX,6.01,185.0
2858,Jacksonville,5717, NC,5.09,190.0
2859,Snellville,5719, GA,5.11,230.0
2860,Fayetteville,5721, NC,6.01,201.0
2861,Winnipeg,5723, MB,6.01,197.0
2862,Woodland Hills,5725, CA,6.04,205.0
2863,Elk Grove,5727, CA,5.1,188.0
2864,Stockton,5729, CA,5.09,194.0
2865,Brownsville,5731, TN,6.03,234.0
2866,Hartford,5733, CT,6.02,290.0
2867,Baltimore,5735, MD,6.06,280.0
2868,Bartlesville,5737, OK,6.04,245.0
2869,Hamilton,5739, ON,5.11,190.0
2870,Quebec,5741, QC,6.01,215.0
2871,Drummondville,5743, QC,6.0,193.0
2872,Washington,5745, DC,5.11,197.0
2873,Paris,5747, FR,5.09,180.0
2874,Guelph,5749, ON,5.1,175.0
2875,Victoria,5751, BC,6.02,205.0
2876,Abbotsford,5753, BC,6.0,189.0
2877,St. Albert,5755, AB,6.0,200.0
2878,Gatineau,5757, QC,6.01,199.0
2879,Dartmouth,5759, NS,6.05,295.0
2880,London,5761, ON,6.04,308.0
2881,Saskatoon,5763, SK,6.07,305.0
2882,Napanee,5765, ON,6.07,290.0
2883,Montreal,5767, QC,6.04,295.0
2884,Montreal,5769, QC,6.04,295.0
2885,Cornwall,5771, ON,6.04,300.0
2886,Burlington,5773, ON,6.04,285.0
2887,Timberlea,5775, NS,6.01,245.0
2888,Niagara Falls,5777, ON,6.01,218.0
2889,Orleans,5779, ON,5.11,211.0
2890,Toronto,5781, ON,5.11,223.0
2891,Montréal,5783, QC,5.11,220.0
2892,Montreal,5785, QC,5.09,215.0
2893,Montreal,5787, QC,6.02,205.0
2894,Regina,5789, SK,6.01,185.0
2895,Montreal,5791, QC,6.0,193.0
2896,Kitchener,5793, ON,6.01,182.0
2897,Edmonton,5795, AB,6.0,195.0
2898,Surrey,5797, BC,5.11,199.0
2899,Long Beach,5799, CA,5.1,184.0
2900,Bellevue,5801, WA,6.0,195.0
2901,Washington,5803, GA,5.11,197.0
2902,St. Louis,5805, MO,6.03,220.0
2903,Camden,5807, SC,6.04,271.0
2904,Laurinburg,5809, NC,6.02,250.0
2905,Greenbelt,5811, MD,6.02,248.0
2907,Brampton,5815, ON,6.01,200.0
2908,Burlington,5817, ON,5.1,180.0
2909,Moncton,5819, NB,6.02,220.0
2910,White Rock,5821, BC,6.03,220.0
2911,Toronto,5823, ON,6.01,278.0
2912,Toronto,5825, ON,6.01,278.0
2914,Midhurst,5829, ON,6.05,290.0
2915,Magog,5831, QC,6.0,220.0
2916,Lagos,5833, NG,6.01,200.0
2917,Peterborough,5835, ON,6.0,230.0
2918,Tecumseh,5837, ON,5.11,210.0
2919,Stittsville,5839, ON,6.03,235.0
2920,Laval,5841, QC,6.01,255.0
2921,Calgary,5843, AB,6.02,205.0
2922,St. Catharines,5845, ON,5.11,205.0
2923,Truro,5847, NS,6.01,195.0
2924,Congo,5849, CF,6.01,190.0
2925,Echo Bay,5851, ON,5.11,235.0
2926,Baton Rouge,5853, LA,6.0,242.0
2927,Brandon,5855, MB,6.06,315.0
2928,Calgary,5857, AB,6.05,275.0
2929, Scarborough,5859, ON,5.1,199.0
2930,Pickering,5861, ON,5.09,185.0
2931,Brampton,5863, ON,6.04,200.0
2932,Spokane,5865, WA,6.07,315.0
2933,Portsmouth,5867, NH,6.05,322.0
2934,Waco,5869, TX,5.09,205.0
2935,Miami,5871, FL,5.08,193.0
2936,Sylmar,5873, CA,6.01,215.0
2937,North Vancouver,5875, BC,5.09,190.0
2938,Newbury Park,5877, CA,6.02,220.0
2939,North Miami,5879, FL,6.06,320.0
2940,Fresno,5881, CA,6.06,295.0
2941,Mint Hill,5883, NC,6.05,305.0
2942,San Antonio,5885, TX,6.01,222.0
2943,Mesa,5887, AZ,6.01,200.0
2944,Portland,5889, OR,6.01,191.0
2945,Garland,5891, TX,6.04,276.0
2946,Monroe,5893, NC,5.07,168.0
2947,New Oxford,5895, PA,6.03,225.0
2948,San Diego,5897, CA,5.1,195.0
2949,Virginia Beach,5899, VA,5.1,185.0
2950,San Diego,5901, CA,6.02,207.0
2951,Miami,5903, FL,5.09,175.0
2952,Fort Walton Beach,5905, FL,6.04,290.0
2953,Louisville,5907, KY,6.03,232.0
2954,Venice,5909, FL,6.01,208.0
2955,Savannah,5911, GA,6.03,205.0
2956,Decatur,5913, GA,5.11,180.0
2957,Pacoima,5915, CA,6.0,180.0
2958,Hamilton,5917, ON,5.1,185.0
2959,Nanoose Bay,5919, BC,6.03,242.0
2960,Detroit,5921, MI,5.11,222.0
2961,Carrollton,5923, TX,6.02,233.0
2962,Akron,5925, OH,6.0,202.0
2963,Broken Arrow,5927, OK,5.11,210.0
2964,Mobile,5929, AL,6.01,254.0
2965,Medina,5931, OH,6.02,270.0
2966,Bradenton,5933, FL,6.02,220.0
2967,Cleveland,5935, OH,5.11,188.0
2968,Oxnard,5937, CA,5.1,188.0
2969,Murietta,5939, CA,6.03,214.0
2970,Brandywine,5941, MD,6.01,253.0
2971,Franklin,5943, TN,5.11,189.0
2972,Pittsburgh,5945, PA,6.0,208.0
2973,Los Angeles,5947, CA,5.11,298.0
2974,Wichita,5949, KS,6.03,215.0
2976,Kelowna,5953, BC,6.02,214.0
2977,Vancouver,5955, BC,6.04,210.0
2978,Mission,5957, BC,6.07,320.0
2979,Mill Bay,5959, BC,6.01,190.0
2980,Kelowna,5961, BC,5.1,203.0
2981,Woodstock,5963, ON,6.03,225.0
2982,Oshawa,5965, ON,5.11,170.0
2983,Calgary,5967, AB,6.02,220.0
2984,Georgetown,5969, ON,6.02,210.0
2985,Burlington,5971, ON,6.05,305.0
2986,Teeterville,5973, ON,6.07,330.0
2987,Montreal,5975, QC,6.04,275.0
2988,Hamilton,5977, ON,6.04,230.0
2989,Shanty Bay,5979, ON,6.04,293.0
2990,Moose Jaw,5981, SK,6.03,235.0
2991,New Westminster,5983, BC,6.03,250.0
2992,Saskatoon,5985, SK,6.01,230.0
2993,Chamblee,5987, GA,6.03,239.0
2994,Toronto,5989, ON,5.1,193.0
2995,Peterborough,5991, ON,6.05,253.0
2996,North Vancouver,5993, BC,6.03,278.0
2997,Richmond,5995, BC,6.03,290.0
2998,Calgary,5997, AB,6.06,315.0
2999,St. Laurent,5999, QC,6.02,302.0
3000,Toronto,6001, ON,6.02,311.0
3001,Kingston,6003, JM,6.04,297.0
3002,Bowmanville,6005, ON,6.06,378.0
3003,Calgary,6007, AB,6.02,327.0
3004,Hamilton,6009, ON,6.02,222.0
3005,Surrey,6011, BC,6.04,245.0
3006,Gaspe,6013, QC,6.02,220.0
3007,Amsterdam,6015, AN,6.02,229.0
3008,Windsor,6017, ON,6.01,207.0
3009,Montreal,6019, QC,6.0,215.0
3010,Dartmouth,6021, NS,6.04,280.0
3011,Nanaimo,6023, BC,6.0,230.0
3012,Moose Jaw,6025, SK,6.05,280.0
3013,Ottawa,6027, ON,6.03,280.0
3014,Regina,6029, SK,6.05,244.0
3015,North Bay,6031, ON,6.04,219.0
3016,Mississauga,6033, ON,6.02,205.0
3017,Caronport,6035, SK,6.06,320.0
3018,Montreal,6037, QC,5.08,178.0
3019,Beamsville,6039, ON,5.11,219.0
3020,Mississauga,6041, ON,6.04,255.0
3021,Montreal,6043, QC,6.01,235.0
3022,Winnipeg,6045, MB,6.04,250.0
3023,Brandywine,6047, MD,6.01,195.0
3024,Toronto,6049, ON,6.0,210.0
3025,Naracoorte,6051, AU,6.05,204.0
3026,Delta,6053, BC,6.04,270.0
3027,Cranbrook,6055, BC,6.03,245.0
3028,Montreal,6057, QC,6.04,215.0
3029,Stoney Creek,6059, ON,5.11,190.0
3030,Val d'Or,6061, QC,6.04,278.0
3031,Milton,6063, ON,6.05,285.0
3033,Brantford,6067, ON,6.04,315.0
3034,Ottawa,6069, ON,6.04,220.0
3036,Montreal,6073, QC,6.04,275.0
3037,Torrance,6075, CA,5.08,186.0
3038,Prince Albert,6077, SK,6.04,299.0
3039,Cap-Rouge,6079, QC,6.06,247.0
3040,Charlesbourg,6081, QC,6.03,243.0
3041,S.S. Marie,6083, ON,6.01,185.0
3042,Hamilton,6085, ON,6.0,200.0
3043,Toronto,6087, ON,6.0,199.0
3044,Ottawa,6089, ON,6.02,250.0
3045,Oceanside,6091, CA,6.02,245.0
3046,Cornwall,6093, ON,6.02,290.0
3047,Windsor,6095, ON,5.11,205.0
3048,Montreal,6097, QC,6.0,230.0
3049,Montreal,6099, QC,6.0,196.0
3050,Harbor City,6101, CA,5.11,208.0
3051,Dallas,6103, TX,6.01,209.0
3052,Dallas,6105, TX,6.0,185.0
3053,New Orleans,6107, LA,6.0,185.0
3054,Daytona Beach,6109, FL,5.09,176.0
3055,Edmond,6111, OK,6.0,188.0
3056,Coral Springs,6113, FL,6.03,252.0
3057,Beaumont,6115, TX,6.0,194.0
3058,Echo Bay,6117, ON,5.11,235.0
3059,Jacksonville,6119, NC,6.01,196.0
3060,Asheville,6121, NC,6.04,225.0
3061,Gary,6123, IN,6.0,180.0
3062,Little Rock,6125, AR,6.02,258.0
3063,Coquitlam,6127, BC,6.0,183.0
3064,Saskatoon,6129, SK,6.03,205.0
3065,Regina,6131, SK,5.09,185.0
3066,Zenon Park,6133, SK,5.09,230.0
3067,Saskatoon,6135, SK,6.02,215.0
3068,Alva,6137, OK,6.02,240.0
3069,Madison,6139, AL,6.01,213.0
3070,Chester,6141, PA,6.01,225.0
3071,Miami,6143, FL,5.08,208.0
3072,Baltimore,6145, MD,6.03,190.0
3073,Hollywood,6147, FL,6.03,208.0
3074,Birmingham,6149, AL,6.03,218.0
3075,Tampa,6151, FL,6.05,196.0
3076,Waynesboro,6153, MS,5.08,173.0
3077,Dallas,6155, TX,6.01,195.0
3078,Detroit,6157, MI,6.02,290.0
3079,Long Branch,6159, NJ,6.0,193.0
3080,New Orleans,6161, LA,6.01,196.0
3081,Plano,6163, TX,6.01,206.0
3082,Hagerstown,6165, MD,5.11,182.0
3084,Manchester,6169, UK,6.03,240.0
3085,Debary,6171, FL,6.01,212.0
3086,New Brunswick,6173, NJ,6.01,205.0
3087,Dallas,6175, TX,6.01,195.0
3088,Bridgeport,6177, CN,5.11,240.0
3089,Memphis,6179, TN,6.04,340.0
3090,Rocky Mount,6181, NC,6.0,192.0
3091,Coward,6183, SC,6.06,280.0
3092,Lynwood,6185, CA,5.09,175.0
3093,Walnut Creek,6187, CA,6.02,230.0
3094,Lagos,6189, NG,5.1,182.0
3095,San Diego,6191, CA,6.0,190.0
3096,LaPlace,6193, LA,6.03,204.0
3097,Smithfield,6195, NC,6.01,210.0
3098,Boca Raton,6197, FL,6.01,226.0
3099,Columbus,6199, GA,6.02,276.0
3100,Whitby,6201, ON,6.05,318.0
3101,Orlando,6203, FL,6.05,294.0
3102,St. Francis,6205, WI,6.05,315.0
3103,Indianapolis,6207, IN,5.1,174.0
3105,Ottawa,6211, ON,6.03,243.0
3106,Jacksonville,6213, FL,5.09,180.0
3107,Brampton,6215, ON,6.0,200.0
3109,New Orleans,6219, LA,6.05,315.0
3110,Piscataway,6221, NJ,6.02,239.0
3111,Bellingham,6223, WA,6.01,195.0
3112,Charleston,6225, SC,6.06,298.0
3113,Jacksonville,6227, FL,6.01,199.0
3114,Angleton,6229, TX,5.09,175.0
3115,Atlanta,6231, GA,6.05,277.0
3116,Landstuhl,6233, DE,6.04,233.0
3117,Sault Ste. Marie,6235, MI,6.03,297.0
3118,Manassas,6237, VA,6.03,248.0
3119,York,6239, SC,5.09,173.0
3120,Augusta,6241, GA,6.02,282.0
3121,Natchez,6243, MS,5.11,175.0
3122,Rock Hill,6245, SC,6.02,192.0
3123,Tampa Bay,6247, FL,6.03,197.0
3124,Hinghan,6249, MA,6.03,221.0
3125,Calgary,6251, AB,6.01,290.0
3126,Kansas City,6253, MO,6.03,224.0
3127,Gainesville,6255, FL,6.04,310.0
3128,Seattle,6257, WA,5.11,186.0
3129,Leland,6259, NC,6.03,185.0
3130,Fort Myers,6261, FL,5.08,162.0
3131,Pittsburgh,6263, PA,6.02,215.0
3132,Queensville,6265, ON,6.02,294.0
3133,Burlington,6267, ON,6.04,305.0
3135,Moose Jaw,6271, SK,6.03,235.0
3136,Hamilton,6273, ON,6.04,230.0
3137,Calgary,6275, AB,6.02,205.0
3138,London,6277, ON,6.04,308.0
3139,Meridan,6279, MS,6.02,186.0
3140,Fort Pierce,6281, FL,5.11,179.0
3141,Manteo,6283, NC,5.11,182.0
3142,Ernie,6285, PA,5.11,189.0
3143,Montréal,6287, QC,6.02,250.0
3144,Kent,6289, WA,6.04,308.0
3145,Montréal,6291, QC,5.09,196.0
3146,Vancouver,6293, BC,5.1,185.0
3147,Carrolton,6295, TX,6.04,218.0
3148,Fort Lauderdale,6297, FL,6.0,185.0
3149,Westerville,6299, OH,5.06,175.0
3150,Columbus,6301, OH,6.03,204.0
3151,Gainesville,6303, FL,6.02,207.0
3152,Bowling Green,6305, KY,6.05,198.0
3153,Fort Lauderdale,6307, FL,6.05,205.0
3154,Edison,6309, NJ,6.02,205.0
3155,Miami,6311, FL,6.03,225.0
3156,Park Ridge,6313, IL,6.0,210.0
3157,New Orleans,6315, LA,6.06,313.0
3158,West Linn,6317, OR,6.02,200.0
3160,Monroe,6321, GA,6.05,322.0
3161,Hollywood,6323, FL,6.06,320.0
3164,Brooklyn,6329, NY,6.08,315.0
3165,Eustis,6331, FL,6.01,200.0
3167,Torrance,6335, CA,6.01,204.0
3168,Gillette,6337, WY,6.04,250.0
3169,Winnipeg,6339, MB,6.02,200.0
3171,West Chester,6343, OH,6.02,205.0
3172,Granada Hills,6345, CA,6.02,180.0
3173,Guelph,6347, ON,6.0,228.0
3174,Waukegan,6349, IL,6.08,320.0
3175,Cranford,6351, NJ,6.0,190.0
3176,Homestead,6353, FL,6.02,265.0
3177,Karencro,6355, LA,6.0,184.0
3178,Kileen,6357, TX,6.02,182.0
3179,Salt Lake City,6359, UT,5.08,200.0
3181,Rialto,6363, CA,6.03,260.0
3182,Mississauga,6365, ON,6.03,210.0
3183,Baltimore,6367, MD,5.11,202.0
3184,Miami,6369, FL,6.02,291.0
3185,Missouri City,6371, TX,5.1,180.0
3186,Los Angeles,6373, CA,6.01,272.0
3187,Philadelphia,6375, PA,6.04,292.0
3188,Decatur,6377, GA,6.03,215.0
3190,Greer,6381, SC,5.09,207.0
3191,Winnipeg,6383, MB,6.0,200.0
3192,Jacksonville,6385, FL,6.01,210.0
3193,Canton,6387, OH,6.0,190.0
3194,Prichard,6389, AL,5.11,198.0
3195,Mount Pleasant,6391, TX,6.05,292.0
3196,San Diego,6393, CA,6.07,292.0
3197,Pearland,6395, TX,6.04,250.0
3198,Akron,6397, OH,5.08,213.0
3199,Brush Prairie,6399, WA,6.05,310.0
3200,La Ceiba,6401, HN,6.0,198.0
3201,Surrey,6403, BC,5.1,190.0
3202,Las Vegas,6405, NV,6.04,300.0
3203,Katy,6407, TX,6.01,227.0
3204,Acworth,6409, GA,6.01,252.0
3205,Nanoose Bay,6411, BC,6.03,240.0
3206,Portland,6413, OR,5.06,181.0
3207,Winnipeg,6415, MB,6.03,279.0
3208,Monroeville,6417, PA,6.01,239.0
3209,Aliquippa,6419, PA,6.02,254.0
3210,Inkster,6421, MI,6.04,265.0
3211,Corona,6423, CA,6.02,225.0
3212,New Rochelle,6425, NY,6.0,215.0
3213,Canadian,6427, TX,6.03,250.0
3214,Philadelphia,6429, PA,6.04,292.0
3215,Baltimore,6431, MD,5.05,165.0
3216,Decatur,6433, GA,5.1,182.0
3217,Oakland,6435, CA,5.1,203.0
3218,Washington,6437, DC,5.1,190.0
3220,Cincinnati,6441, OH,6.04,215.0
3221,Los Angeles,6443, CA,6.03,315.0
3222,Jackson,6445, MS,5.11,205.0
3223,Curlew,6447, WA,6.07,318.0
3224,Columbus,6449, OH,6.0,224.0
3225,Laurel,6451, MS,6.01,200.0
3226,Houston,6453, TX,5.09,205.0
3227,Millville,6455, NJ,6.04,246.0
3228,Richmond,6457, CA,5.11,185.0
3229,Orlando,6459, FL,6.02,214.0
3230,Belle Glade,6461, FL,6.02,188.0
3231,Eureka,6463, CA,6.04,230.0
3232,Peoria,6465, AZ,5.09,188.0
3233,Southfield,6467, MI,6.02,185.0
3234,Detroit,6469, MI,6.0,188.0
3235,Norfolk,6471, VA,6.04,227.0
3236,Bagnell,6473, MO,6.06,296.0
3237,Fayetteville,6475, N.C,6.0,187.0
3238,Rockwall,6477, TX,5.09,195.0
3239,Dewar,6479, OK,6.03,260.0
3240,Panama City,6481, PA,6.04,222.0
3241,Fresno,6483, CA,5.08,190.0
3242,Palo Alto,6485, CA,6.04,217.0
3243,East Aurora,6487, NY,5.11,191.0
3245,Fort Collins,6491, CO,6.02,233.0
3246,Reno,6493, NV,6.04,285.0
3247,Richmond,6495, TX,6.07,302.0
3248,North Platte,6497, NE,6.04,240.0
3249,Round Rock,6499, TX,6.03,218.0
3250,Los Angeles,6501, CA,6.01,185.0
3251,Garner,6503, NC,5.07,153.0
3252,Bamberg,6505, SC,5.11,226.0
3253,Newark,6507, NJ,6.05,262.0
3254,Colorado Springs,6509, CO,6.05,310.0
3255,San Francisco,6511, CA,5.09,187.0
3256,Oklahoma City,6513, OK ,5.09,186.0
3257,Augusta,6515, GA,6.02,260.0
3258,Belville,6517, CO,6.02,200.0
3259,Beaumont,6519, TX,6.0,235.0
3260,Bamberg,6521, SC,5.09,193.0
3261,Newark,6523, NJ,6.03,265.0
3262,Jacksonville,6525, FL,6.03,206.0
3263,Plantation,6527, FL,6.01,189.0
3264,Hanford,6529, CA,5.11,210.0
3265,Darby,6531, PA,6.03,205.0
3266,New Haven,6533, CT,6.02,303.0
3267,San Diego,6535, CA,5.06,190.0
3268,Daytona Beach,6537, FL,6.0,194.0
3269,Baltimore,6539, MD,6.05,334.0
3270,Los Angeles,6541, CA,5.1,185.0
3271,Ecorse,6543, MI,5.11,185.0
3272,Santa Monica,6545, CA,6.01,210.0
3273,Santa Monica,6547, CA,6.01,210.0
3274,Oakland,6549, CA,6.02,204.0
3275,Reston,6551, VA,6.02,205.0
3276,Belle Glade,6553, FL,6.03,305.0
3277,Dallas,6555, TX,5.1,199.0
3278,Batesville,6557, MS,6.02,172.0
3279,Charleston,6559, SC,6.0,219.0
3280,Santa Maria,6561, CA,6.01,229.0
3281,Antioch,6563, TN,6.07,245.0
3282,Phenix City,6565, AL,6.04,315.0
3283,Miami,6567, FL ,6.05,245.0
3284,Nashville,6569, TN,6.04,260.0
3285,Gadsden,6571, AL,6.03,242.0
3286,Memphis,6573, Tenn.,6.02,252.0
3287,Lithia Springs,6575, GE,6.0,183.0
3288,Augusta,6577, GA. ,6.02,285.0
3289,St. Petersburg,6579, FL,6.03,210.0
3290,Pahokee,6581, FL,6.03,305.0
3291,Auckland,6583, NZ,6.06,305.0
3292,Gainesville,6585, FL,6.06,286.0
3293,Gainesville,6587, FL,6.04,212.0
3294,Tampa,6589, FL,5.06,180.0
3295,Portland,6591, OR,6.01,300.0
3296,Camden,6593, NJ,6.04,300.0
3297,Yokosuka,6595, JP,6.03,316.0
3298,St. Louis,6597, MO,6.03,220.0
3299,Livonia,6599, MI,5.11,185.0
3300,Asheville,6601, NC,5.1,202.0
3301,Atlanta,6603, GA,5.1,166.0
3302,Lompoc,6605, CA,6.02,225.0
3303,Baltimore,6607, MA,6.04,237.0
3304,Grapevine,6609, TX,6.01,205.0
3305,Teaneck,6611, NJ,6.03,294.0
3308,St. Albert,6617, AB,6.0,205.0
3309,Edmonton,6619, AB,6.01,215.0
3318,Cape Town,6637, South CF,6.02,248.0
3319,East Point,6639, GA,5.1,212.0
3320,Laguna Niguel,6641, CA,6.02,280.0
3321,Los Angeles,6643, CA,5.09,210.0
3322,Cincinnnati,6645, OH,6.02,187.0
3323,Santa Monica,6647, CA,6.03,228.0
3324,Orléans,6649, ON,6.02,190.0
3325,Forestville,6651, MD,6.04,220.0
3326,Yonkers,6653, NY,6.02,245.0
3327,Demascus,6655, MD,6.0,228.0
3328,Temple,6657, TX,6.0,195.0
3329,McKinney,6659, TX,6.03,210.0
3330,Lansing,6661, MI,6.05,298.0
3331,Texas City,6663, TX,6.01,191.0
3332,Tacoma,6665, WA,6.03,204.0
3333,Mississauga,6667, ON,5.1,225.0
3334,Markham,6669, ON,6.03,197.0
3337,Erie,6675, PA,6.06,310.0
3338,Marksville,6677, LA,6.04,314.0
3339,Fort Wayne,6679, IN,6.05,213.0
3340,Honolulu,6681, HI,6.03,245.0
3341,Orangeburg,6683, SC,6.03,225.0
3342,Fort Lauderdale,6685, FL,6.0,190.0
3343,Toronto,6687, ON,5.09,190.0
3344,Cincinnati,6689, OH,6.03,202.0
3345,Miami,6691, FL,6.03,195.0
3346,Glendora,6693, CA ,6.03,210.0
3347,Strongsville,6695, OH,6.0,180.0
3348,Natchez,6697, MS,5.09,175.0
3349,Warner Robins,6699, GA,5.09,184.0
3350,Homestead,6701, FL,5.11,198.0
3351,Regina,6703, SK,6.0,190.0
3352,Brooklyn,6705, NY,6.03,205.0
3353,Vernon,6707, TX,6.02,234.0
3354,Okotoks,6709, AB,6.02,236.0
3355,Philadelphia,6711, PA,6.03,280.0
3356,Brighton,6713, Ala.,6.02,229.0
3357,Houston,6715, TX,5.09,194.0
3358,Folsom,6717, CA,6.01,230.0
3359,Cleveland,6719, OH,5.09,186.0
3360,Brenham,6721, TX,5.11,185.0
3361,Norman,6723, OK,6.0,197.0
3362,San Angelo,6725, TX,6.01,197.0
3363,Ashville,6727, NC,6.0,200.0
3364,Belton,6729, TX,5.11,235.0
3365,Cleveland,6731, OH,5.11,194.0
3366,Hayward,6733, CA,6.02,215.0
3367,San Angelo,6735, TX,6.02,206.0
3368,Lancaster,6737, CA,6.04,220.0
3369,Jacksonville,6739, FL,5.11,196.0
3370,Danville,6741, VA,5.9,190.0
3371,McKeesport,6743, PA,5.11,193.0
3372,Export,6745, PA,6.01,240.0
3373,Orrick,6747, MO,6.01,230.0
3374,Burlington,6749, NC,6.04,249.0
3375,Ajax,6751, ON,6.0,190.0
3376,Louisville,6753, KY,6.06,238.0
3377,Tampa,6755, FL,6.02,210.0
3378,Demopolis,6757, Ala,6.06,300.0
3379,Louisville,6759, KY,6.05,305.0
3381,San Antonio,6763, TX,5.1,180.0
3382,Nocatee,6765, FL,5.09,175.0
3383,Portland,6767, OR,6.01,300.0
3384,Minnetonka,6769, MN,6.0,200.0
3385,New Orleans,6771, LA,6.05,308.0
3387,Dallas,6775, TX,5.09,187.0
3388,St. Helena Island,6777, SC,6.0,211.0
3389,Palm Springs,6779, CA,6.06,290.0
3390,Wichita Falls,6781, TX,6.01,207.0
3391,Cincinnati,6783, OH,6.0,238.0
3392,Dallas,6785, TX,5.11,191.0
3393,Long Beach,6787, CA,6.02,195.0
3394,Charleston,6789, NC,5.11,190.0
3395,Birmingham,6791, AL,6.05,245.0
3396,Memphis,6793, TN,6.02,200.0
3397,Angie,6795, LA,6.02,204.0
3398,Daphne,6797, AL,6.0,205.0
3399,Montclair,6799, NJ,5.11,212.0
3400,New Orleans,6801, LA.,6.0,246.0
3401,Columbia,6803, SC,6.03,240.0
3402,Fort Wayne,6805, IN,5.08,180.0
3403,Powder Springs,6807, GA,6.03,228.0
3404,Orlando,6809, FL,6.02,203.0
3405,Norfolk,6811, VA,5.1,186.0
3406,Upper Saddle River,6813, NJ,5.08,198.0
3407,Royal Palm Beach,6815, FL,6.03,303.0
3408,Tucker,6817, GE,6.03,212.0
3409,Angleton,6819, TX,5.11,214.0
3410,Norman,6821, OK,6.0,207.0
3412,Kathleen,6825, GA,6.06,280.0
3413,Beaumont,6827, TX,6.06,245.0
3414,Fresno,6829, CA,6.01,236.0
3415,Tulare,6831, CA,6.02,235.0
3416,Brooklyn,6833, NY,6.03,248.0
3417,Manassas,6835, VA,5.1,190.0
3418,Metterl,6837, GA,6.02,250.0
3419,Scarborough,6839, ON,6.03,205.0
3420,Memphis,6841, TN,6.02,304.0
3421,Scarborough,6843, Ont.,5.09,180.0
3422,Tallahassee,6845, FL,5.11,200.0
3423,Wahpeton,6847, ND,5.07,175.0
3424,Wahpeton,6849, ND,5.07,175.0
3425,Los Angeles,6851, CA,6.01,188.0
3426,Lago Vista,6853, TX,6.05,300.0
3427,Charlotte,6855, NC,6.04,215.0
3428,Washington,6857, DC,5.08,185.0
3429,Gary,6859, IN,6.0,180.0
3430,Medford,6861, OR,6.04,305.0
3431,Levittown,6863, PA,5.09,199.0
3432,Sacramento,6865, CA,6.06,308.0
3433,Lawrenceville,6867, GA,6.06,320.0
3434,Albany,6869, NY,5.08,160.0
3435,Live Oak,6871, FL,5.1,176.0
3436,Ocean Springs,6873, MS,6.0,160.0
3437,Cleveland,6875, OH,6.03,320.0
3438,Seguin,6877, TX,5.09,190.0
3439,Norman,6879, OK,5.09,178.0
3440,Pittsburgh,6881, PA,6.03,205.0
3441,Maplewood,6883, MN,6.03,210.0
3442,Cleveland,6885, OH,5.11,182.0
3443,Little Rock,6887, AR,5.11,190.0
3444,Detroit,6889, MI,6.02,195.0
3445,Boston,6891, MA,6.04,205.0
3446,New Orleans,6893, LA,6.02,200.0
3447,Carol City,6895, FL,6.04,212.0
3448,Baltimore,6897, MD,6.04,339.0
3449,London,6899, UK,5.1,185.0
3450,Boca Raton,6901, FL,5.09,190.0
3451,Fort Worth,6903, TX,6.03,270.0
3452,Dallas,6905, TX,6.06,205.0
3453,Kearney,6907, NE,6.0,186.0
3454,New Orleans,6909, LA,5.1,195.0
3455,Fort Lauderdale,6911, FL,6.03,258.0
3456,Dallas,6913, TX,6.01,200.0
3457,Jackson,6915, MI,5.09,205.0
3458,Missouri City,6917, TX,5.1,180.0
3459,Claremore,6919, OK,6.06,320.0
3460,Claremore,6921, OK,6.06,320.0
3461,Claremore,6923, OK,6.06,320.0
3463,Euclid,6927, OH,6.02,237.0
3464,Indianapolis,6929, IN,6.0,198.0
3465,Memphis,6931, TN,6.06,312.0
3466,Memphis,6933, TN,6.04,189.0
3467,Raymond,6935, MS,6.0,204.0
3468,Zephyrhills,6937, FL,5.11,199.0
3469,Fort Worth,6939, TX,6.02,248.0
3471, Amite County,6943, MS,6.03,230.0
3472,Pineville,6945, LA,6.02,215.0
3473,Arlington,6947, TX,6.01,212.0
3474,Barrie,6949, ON,6.03,300.0
3475,Quebec City,6951, QC,6.03,298.0
3476,Burlington,6953, ON,6.03,202.0
3477,Scarborough,6955, ON,6.05,295.0
3478,Regina,6957, SK,6.05,218.0
3479,Weyburn,6959, SK,6.03,275.0
3480,Whitby,6961, ON,6.03,215.0
3481,Mississauga,6963, ON,6.05,202.0
3483,Mont-Tremblant,6967, QC,5.11,180.0
3484,St-Lambert,6969, QC,6.03,210.0
3485,Montreal,6971, QC,5.08,185.0
3486,Saskatoon,6973, SK,5.09,175.0
